,time,day,dustbin,percentage
5917,18.4,1.0,17.0,62.636929051074844
5918,18.4,1.0,18.0,8.881172849999999
5919,18.4,1.0,19.0,47.74541811200001
5920,18.4,1.0,20.0,56.948141970719995
5921,18.4,1.0,21.0,50.90498045176321
5922,18.4,1.0,22.0,81.83909538751091
5923,18.4,1.0,23.0,40.41592955622205
5924,18.4,1.0,24.0,39.954392965904965
5925,18.45,1.0,0.0,58.881798491880005
5926,18.45,1.0,1.0,80.86347690393565
5927,18.45,1.0,2.0,11.662999999999998
5928,18.45,1.0,3.0,68.21189053510176
5929,18.45,1.0,4.0,45.503374020842266
5930,18.45,1.0,5.0,37.921422520478906
5931,18.45,1.0,6.0,69.92676819071718
5932,18.45,1.0,7.0,61.10488335039471
5933,18.45,1.0,8.0,6.0
5934,18.45,1.0,9.0,37.0
5935,18.45,1.0,10.0,14.91791004
5936,18.45,1.0,11.0,58.92580992133399
5937,18.45,1.0,12.0,34.28460421724512
5938,18.45,1.0,13.0,25.0173
5939,18.45,1.0,14.0,34.5
5940,18.45,1.0,15.0,66.60554118938916
5941,18.45,1.0,16.0,17.023044154765483
5942,18.45,1.0,17.0,68.27425266567158
5943,18.45,1.0,18.0,9.414043220999998
5944,18.45,1.0,19.0,54.90723082880001
5945,18.45,1.0,20.0,61.5039933283776
5946,18.45,1.0,21.0,54.468329083386635
5947,18.45,1.0,22.0,37.0
5948,18.45,1.0,23.0,43.64920392071982
5949,18.45,1.0,24.0,43.55028833283641
5950,18.5,1.0,0.0,63.003524386311604
5951,18.5,1.0,1.0,34.0
5952,18.5,1.0,2.0,12.479409999999998
5953,18.5,1.0,3.0,72.30460396720787
5954,18.5,1.0,4.0,52.3288801239686
5955,18.5,1.0,5.0,42.471993222936376
5956,18.5,1.0,6.0,78.31798037360325
5957,18.5,1.0,7.0,69.65956701944997
5958,18.5,1.0,8.0,6.84
5959,18.5,1.0,9.0,41.07
5960,18.5,1.0,10.0,16.409701044000002
5961,18.5,1.0,11.0,62.461358516614034
5962,18.5,1.0,12.0,38.398756723314534
5963,18.5,1.0,13.0,26.768511
5964,18.5,1.0,14.0,39.675
5965,18.5,1.0,15.0,69.93581824885861
5966,18.5,1.0,16.0,19.236039894884996
5967,18.5,1.0,17.0,74.41893540558202
5968,18.5,1.0,18.0,9.884745382049998
5969,18.5,1.0,19.0,55.45630313708801
5970,18.5,1.0,20.0,62.11903326166137
5971,18.5,1.0,21.0,58.825795410057566
5972,18.5,1.0,22.0,39.96
5973,18.5,1.0,23.0,49.760092469620595
5974,18.5,1.0,24.0,46.59880851613496
5975,18.55,1.0,0.0,72.45405304425834
5976,18.55,1.0,1.0,39.1
5977,18.55,1.0,2.0,13.228174599999997
5978,18.55,1.0,3.0,77.36592624491242
5979,18.55,1.0,4.0,55.991901732646404
5980,18.55,1.0,5.0,42.471993222936376
5981,18.55,1.0,6.0,39.0
5982,18.55,1.0,7.0,76.62552372139496
5983,18.55,1.0,8.0,7.7976
5984,18.55,1.0,9.0,46.4091
5985,18.55,1.0,10.0,17.394283106640003
5986,18.55,1.0,11.0,70.58133512377385
5987,18.55,1.0,12.0,39.934706992247115
5988,18.55,1.0,13.0,27.30388122
5989,18.55,1.0,14.0,40.865249999999996
5990,18.55,1.0,15.0,76.92940007374447
5991,18.55,1.0,16.0,20.774923086475795
5992,18.55,1.0,17.0,84.8375863623635
5993,18.55,1.0,18.0,10.280135197331997
5994,18.55,1.0,19.0,62.665622544909446
5995,18.55,1.0,20.0,66.46736558997767
5996,18.55,1.0,21.0,67.6496647215662
5997,18.55,1.0,22.0,39.96
5998,18.55,1.0,23.0,54.23850079188645
5999,18.55,1.0,24.0,51.7246774529098
6000,19.0,1.0,0.0,73.17859357470093
6001,19.0,1.0,1.0,39.882000000000005
6002,19.0,1.0,2.0,13.228174599999997
6003,19.0,1.0,3.0,35.0
6004,19.0,1.0,4.0,55.991901732646404
6005,19.0,1.0,5.0,43.32143308739511
6006,19.0,1.0,6.0,39.78
6007,19.0,1.0,7.0,26.0
6008,19.0,1.0,8.0,8.421408
6009,19.0,1.0,9.0,47.337282
6010,19.0,1.0,10.0,17.742168768772803
6011,19.0,1.0,11.0,74.81621523120029
6012,19.0,1.0,12.0,43.12948355162688
6013,19.0,1.0,13.0,29.2151529054
6014,19.0,1.0,14.0,44.543122499999996
6015,19.0,1.0,15.0,23.0
6016,19.0,1.0,16.0,23.26791385685289
6017,19.0,1.0,17.0,28.0
6018,19.0,1.0,18.0,10.382936549305317
6019,19.0,1.0,19.0,63.91893499580763
6020,19.0,1.0,20.0,66.46736558997767
6021,19.0,1.0,21.0,69.00265801599753
6022,19.0,1.0,22.0,41.5584
6023,19.0,1.0,23.0,54.23850079188645
6024,19.0,1.0,24.0,51.7246774529098
6025,19.05,1.0,0.0,79.76466699642401
6026,19.05,1.0,1.0,44.269020000000005
6027,19.05,1.0,2.0,14.815555551999998
6028,19.05,1.0,3.0,39.9
6029,19.05,1.0,4.0,62.71092994056397
6030,19.05,1.0,5.0,45.487504741764866
6031,19.05,1.0,6.0,42.9624
6032,19.05,1.0,7.0,27.3
6033,19.05,1.0,8.0,9.010906559999999
6034,19.05,1.0,9.0,48.75740046
6035,19.05,1.0,10.0,18.9841205825869
6036,19.05,1.0,11.0,77.8088638404483
6037,19.05,1.0,12.0,47.44243190678957
6038,19.05,1.0,13.0,29.507304434454
6039,19.05,1.0,14.0,51.224590875
6040,19.05,1.0,15.0,25.07
6041,19.05,1.0,16.0,24.89666782683259
6042,19.05,1.0,17.0,29.12
6043,19.05,1.0,18.0,10.48676591479837
6044,19.05,1.0,19.0,64.5581243457657
6045,19.05,1.0,20.0,72.44942849307567
6046,19.05,1.0,21.0,77.97300355807721
6047,19.05,1.0,22.0,46.960992
6048,19.05,1.0,23.0,56.95042583148077
6049,19.05,1.0,24.0,59.48337907084627
6050,19.1,1.0,0.0,10.0
6051,19.1,1.0,1.0,49.581302400000006
6052,19.1,1.0,2.0,15.408177774079997
6053,19.1,1.0,3.0,44.687999999999995
6054,19.1,1.0,4.0,69.609132234026
6055,19.1,1.0,5.0,51.4008803581943
6056,19.1,1.0,6.0,44.680896000000004
6057,19.1,1.0,7.0,31.395
6058,19.1,1.0,8.0,9.371342822399999
6059,19.1,1.0,9.0,52.6579924968
6060,19.1,1.0,10.0,21.641897464149068
6061,19.1,1.0,11.0,10.0
6062,19.1,1.0,12.0,48.86570486399326
6063,19.1,1.0,13.0,30.9826696561767
6064,19.1,1.0,14.0,56.85929587125
6065,19.1,1.0,15.0,26.0728
6066,19.1,1.0,16.0,26.390467896442548
6067,19.1,1.0,17.0,31.1584
6068,19.1,1.0,18.0,10.906236551390306
6069,19.1,1.0,19.0,69.07719304996931
6070,19.1,1.0,20.0,83.31684276703703
6071,19.1,1.0,21.0,33.0
6072,19.1,1.0,22.0,52.596311039999996
6073,19.1,1.0,23.0,63.78447693125847
6074,19.1,1.0,24.0,59.48337907084627
6075,19.15,1.0,0.0,11.2
6076,19.15,1.0,1.0,50.572928448000006
6077,19.15,1.0,2.0,16.332668440524795
6078,19.15,1.0,3.0,45.134879999999995
6079,19.15,1.0,4.0,70.30522355636627
6080,19.15,1.0,5.0,57.56898600117762
6081,19.15,1.0,6.0,51.3830304
6082,19.15,1.0,7.0,34.22055
6083,19.15,1.0,8.0,9.558769678848
6084,19.15,1.0,9.0,57.92379174648
6085,19.15,1.0,10.0,24.455344134488445
6086,19.15,1.0,11.0,11.4
6087,19.15,1.0,12.0,53.26361830175265
6088,19.15,1.0,13.0,33.151456532109066
6089,19.15,1.0,14.0,59.7022606648125
6090,19.15,1.0,15.0,28.940808
6091,19.15,1.0,16.0,28.501705328157954
6092,19.15,1.0,17.0,33.962656
6093,19.15,1.0,18.0,12.43310966858495
6094,19.15,1.0,19.0,73.22182463296747
6095,19.15,1.0,20.0,20.0
6096,19.15,1.0,21.0,33.33
6097,19.15,1.0,22.0,57.3299790336
6098,19.15,1.0,23.0,70.8007693936969
6099,19.15,1.0,24.0,66.02655076863935
6100,19.2,1.0,0.0,11.984
6101,19.2,1.0,1.0,51.07865773248
6102,19.2,1.0,2.0,16.659321809335292
6103,19.2,1.0,3.0,50.099716799999996
6104,19.2,1.0,4.0,70.30522355636627
6105,19.2,1.0,5.0,61.02312516124828
6106,19.2,1.0,6.0,51.896860704000005
6107,19.2,1.0,7.0,35.9315775
6108,19.2,1.0,8.0,9.65435737563648
6109,19.2,1.0,9.0,64.2954088385928
6110,19.2,1.0,10.0,26.41177166524752
6111,19.2,1.0,11.0,12.540000000000001
6112,19.2,1.0,12.0,58.057343948910386
6113,19.2,1.0,13.0,34.80902935871452
6114,19.2,1.0,14.0,60.89630587810875
6115,19.2,1.0,15.0,28.940808
6116,19.2,1.0,16.0,31.06685880769217
6117,19.2,1.0,17.0,35.660788800000006
6118,19.2,1.0,18.0,14.173745022186843
6119,19.2,1.0,19.0,82.74066183525323
6120,19.2,1.0,20.0,21.0
6121,19.2,1.0,21.0,37.9962
6122,19.2,1.0,22.0,65.92947588864
6123,19.2,1.0,23.0,78.58885402700355
6124,19.2,1.0,24.0,75.93053338393526
6125,19.25,1.0,0.0,13.42208
6126,19.25,1.0,1.0,58.22966981502721
6127,19.25,1.0,2.0,17.658881117895408
6128,19.25,1.0,3.0,52.60470264
6129,19.25,1.0,4.0,71.7113280274936
6130,19.25,1.0,5.0,65.29474392253566
6131,19.25,1.0,6.0,51.896860704000005
6132,19.25,1.0,7.0,35.9315775
6133,19.25,1.0,8.0,10.812880260712857
6134,19.25,1.0,9.0,68.7960874572943
6135,19.25,1.0,10.0,30.109419698382172
6136,19.25,1.0,11.0,13.2924
6137,19.25,1.0,12.0,61.54078458584501
6138,19.25,1.0,13.0,39.334203175347405
6139,19.25,1.0,14.0,65.76801034835745
6140,19.25,1.0,15.0,29.51962416
6141,19.25,1.0,16.0,33.55220751230755
6142,19.25,1.0,17.0,38.870259792000006
6143,19.25,1.0,18.0,16.158069325293003
6144,19.25,1.0,19.0,32.0
6145,19.25,1.0,20.0,22.47
6146,19.25,1.0,21.0,40.655934
6147,19.25,1.0,22.0,67.9073601652992
6148,19.25,1.0,23.0,36.0
6149,19.25,1.0,24.0,15.0
6150,19.3,1.0,0.0,14.6300672
6151,19.3,1.0,1.0,58.22966981502721
6152,19.3,1.0,2.0,20.30771328557972
6153,19.3,1.0,3.0,56.8130788512
6154,19.3,1.0,4.0,76.01400770914321
6155,19.3,1.0,5.0,73.7830606324653
6156,19.3,1.0,6.0,58.64345259552
6157,19.3,1.0,7.0,38.446787925
6158,19.3,1.0,8.0,11.3535242737485
6159,19.3,1.0,9.0,77.73957882674256
6160,19.3,1.0,10.0,31.9159848802851
6161,19.3,1.0,11.0,14.887488000000001
6162,19.3,1.0,12.0,63.38700812342036
6163,19.3,1.0,13.0,44.840991619896045
6164,19.3,1.0,14.0,67.08337055532459
6165,19.3,1.0,15.0,29.51962416
6166,19.3,1.0,16.0,37.91399448890753
6167,19.3,1.0,17.0,41.591177977440005
6168,19.3,1.0,18.0,18.258618337581094
6169,19.3,1.0,19.0,33.6
6170,19.3,1.0,20.0,22.694699999999997
6171,19.3,1.0,21.0,42.28217136
6172,19.3,1.0,22.0,76.73531698678809
6173,19.3,1.0,23.0,36.72
6174,19.3,1.0,24.0,15.45
6175,19.35,1.0,0.0,15.361570559999999
6176,19.35,1.0,1.0,60.55885660762829
6177,19.35,1.0,2.0,20.713867551291315
6178,19.35,1.0,3.0,65.33504067887999
6179,19.35,1.0,4.0,8.0
6180,19.35,1.0,5.0,79.68570548306252
6181,19.35,1.0,6.0,58.64345259552
6182,19.35,1.0,7.0,43.060402476
6183,19.35,1.0,8.0,12.715947186598319
6184,19.35,1.0,9.0,41.0
6185,19.35,1.0,10.0,34.46926367070791
6186,19.35,1.0,11.0,15.185237760000001
6187,19.35,1.0,12.0,64.02087820465457
6188,19.35,1.0,13.0,47.53145111708981
6189,19.35,1.0,14.0,67.75420426087784
6190,19.35,1.0,15.0,30.110016643199998
6191,19.35,1.0,16.0,41.3262539929092
6192,19.35,1.0,17.0,41.591177977440005
6193,19.35,1.0,18.0,18.441204520956905
6194,19.35,1.0,19.0,37.632000000000005
6195,19.35,1.0,20.0,23.375541
6196,19.35,1.0,21.0,44.396279928
6197,19.35,1.0,22.0,17.0
6198,19.35,1.0,23.0,40.7592
6199,19.35,1.0,24.0,16.531499999999998
6200,19.4,1.0,0.0,16.590496204799997
6201,19.4,1.0,1.0,67.82591940054368
6202,19.4,1.0,2.0,23.82094768398501
6203,19.4,1.0,3.0,69.2551431196128
6204,19.4,1.0,4.0,8.64
6205,19.4,1.0,5.0,11.0
6206,19.4,1.0,6.0,66.8535359588928
6207,19.4,1.0,7.0,48.22765077312
6208,19.4,1.0,8.0,13.987541905258151
6209,19.4,1.0,9.0,46.74
6210,19.4,1.0,10.0,35.848034217536224
6211,19.4,1.0,11.0,16.4000567808
6212,19.4,1.0,12.0,66.58171333284075
6213,19.4,1.0,13.0,53.710539762311484
6214,19.4,1.0,14.0,68.43174630348662
6215,19.4,1.0,15.0,33.422118473952
6216,19.4,1.0,16.0,45.87214193212921
6217,19.4,1.0,17.0,41.591177977440005
6218,19.4,1.0,18.0,19.916500882633457
6219,19.4,1.0,19.0,39.137280000000004
6220,19.4,1.0,20.0,23.84305182
6221,19.4,1.0,21.0,45.728168325839995
6222,19.4,1.0,22.0,18.02
6223,19.4,1.0,23.0,44.83512
6224,19.4,1.0,24.0,17.192759999999996
6225,19.45,1.0,0.0,19.079070635519997
6226,19.45,1.0,1.0,71.8954745645763
6227,19.45,1.0,2.0,23.82094768398501
6228,19.45,1.0,3.0,75.48810600037795
6229,19.45,1.0,4.0,9.072000000000001
6230,19.45,1.0,5.0,12.65
6231,19.45,1.0,6.0,72.87035419519316
6232,19.45,1.0,7.0,52.568139342700796
6233,19.45,1.0,8.0,13.987541905258151
6234,19.45,1.0,9.0,50.946600000000004
6235,19.45,1.0,10.0,36.56499490188695
6236,19.45,1.0,11.0,17.22005961984
6237,19.45,1.0,12.0,75.23733606611005
6238,19.45,1.0,13.0,55.32185595518083
6239,19.45,1.0,14.0,75.95923839687015
6240,19.45,1.0,15.0,35.76166676712864
6241,19.45,1.0,16.0,49.54191328669955
6242,19.45,1.0,17.0,41.591177977440005
6243,19.45,1.0,18.0,20.314830900286125
6244,19.45,1.0,19.0,42.268262400000005
6245,19.45,1.0,20.0,26.7042180384
6246,19.45,1.0,21.0,48.929140108648795
6247,19.45,1.0,22.0,19.1012
6248,19.45,1.0,23.0,46.1801736
6249,19.45,1.0,24.0,19.083963599999997
6250,19.5,1.0,0.0,21.750140524492796
6251,19.5,1.0,1.0,74.77129354715936
6252,19.5,1.0,2.0,23.82094768398501
6253,19.5,1.0,3.0,5.0
6254,19.5,1.0,4.0,9.79776
6255,19.5,1.0,5.0,13.662
6256,19.5,1.0,6.0,83.0722037825202
6257,19.5,1.0,7.0,57.29927188354387
6258,19.5,1.0,8.0,13.987541905258151
6259,19.5,1.0,9.0,56.550726000000004
6260,19.5,1.0,10.0,37.29629479992469
6261,19.5,1.0,11.0,19.1142661780224
6262,19.5,1.0,12.0,11.0
6263,19.5,1.0,13.0,58.64116731249168
6264,19.5,1.0,14.0,14.0
6265,19.5,1.0,15.0,36.119283434799925
6266,19.5,1.0,16.0,53.00984721676851
6267,19.5,1.0,17.0,45.3343839954096
6268,19.5,1.0,18.0,21.533720754303292
6269,19.5,1.0,19.0,42.268262400000005
6270,19.5,1.0,20.0,30.175766383392002
6271,19.5,1.0,21.0,48.929140108648795
6272,19.5,1.0,22.0,21.966379999999997
6273,19.5,1.0,23.0,53.107199640000005
6274,19.5,1.0,24.0,20.992359959999998
6275,19.55,1.0,0.0,23.707653171697146
6276,19.55,1.0,1.0,82.2484229018753
6277,19.55,1.0,2.0,24.297366637664712
6278,19.55,1.0,3.0,5.35
6279,19.55,1.0,4.0,11.1694464
6280,19.55,1.0,5.0,13.798620000000001
6281,19.55,1.0,6.0,14.0
6282,19.55,1.0,7.0,64.74817722840457
6283,19.55,1.0,8.0,15.386296095783967
6284,19.55,1.0,9.0,59.94376956000001
6285,19.55,1.0,10.0,38.042220695923184
6286,19.55,1.0,11.0,20.069979486923522
6287,19.55,1.0,12.0,11.99
6288,19.55,1.0,13.0,60.40040233186643
6289,19.55,1.0,14.0,14.0
6290,19.55,1.0,15.0,37.20286193784392
6291,19.55,1.0,16.0,54.60014263327157
6292,19.55,1.0,17.0,51.68119775476695
6293,19.55,1.0,18.0,24.548441659905755
6294,19.55,1.0,19.0,47.340453888000006
6295,19.55,1.0,20.0,34.40037367706688
6296,19.55,1.0,21.0,50.88630571299475
6297,19.55,1.0,22.0,24.382681799999997
6298,19.55,1.0,23.0,55.762559622000005
6299,19.55,1.0,24.0,21.412207159199998
6300,20.0,1.0,0.0,25.130112361998975
6301,20.0,1.0,1.0,28.0
6302,20.0,1.0,2.0,24.297366637664712
6303,20.0,1.0,3.0,5.35
6304,20.0,1.0,4.0,12.84486336
6305,20.0,1.0,5.0,14.074592400000002
6306,20.0,1.0,6.0,14.42
6307,20.0,1.0,7.0,66.69062254525672
6308,20.0,1.0,8.0,15.847884978657486
6309,20.0,1.0,9.0,61.142644951200005
6310,20.0,1.0,10.0,41.846442765515505
6311,20.0,1.0,11.0,22.679076820223578
6312,20.0,1.0,12.0,13.308900000000001
6313,20.0,1.0,13.0,60.40040233186643
6314,20.0,1.0,14.0,15.68
6315,20.0,1.0,15.0,38.31894779597924
6316,20.0,1.0,16.0,56.23814691226971
6317,20.0,1.0,17.0,55.8156935751483
6318,20.0,1.0,18.0,27.494254659094445
6319,20.0,1.0,19.0,49.23407204352001
6320,20.0,1.0,20.0,35.43238488737889
6321,20.0,1.0,21.0,57.50152545568407
6322,20.0,1.0,22.0,24.870335435999998
6323,20.0,1.0,23.0,56.320185218220004
6324,20.0,1.0,24.0,21.626329230792
6325,20.05,1.0,0.0,25.130112361998975
6326,20.05,1.0,1.0,31.92
6327,20.05,1.0,2.0,26.24115596867789
6328,20.05,1.0,3.0,6.1525
6329,20.05,1.0,4.0,13.7440037952
6330,20.05,1.0,5.0,16.185781260000002
6331,20.05,1.0,6.0,16.0062
6332,20.05,1.0,7.0,74.02659102523495
6333,20.05,1.0,8.0,17.115715776950086
6334,20.05,1.0,9.0,62.365497850224
6335,20.05,1.0,10.0,46.03108704206706
6336,20.05,1.0,11.0,25.85414757505488
6337,20.05,1.0,12.0,14.373612000000001
6338,20.05,1.0,13.0,65.83643854173441
6339,20.05,1.0,14.0,15.8368
6340,20.05,1.0,15.0,41.00127414169779
6341,20.05,1.0,16.0,61.86196160349668
6342,20.05,1.0,17.0,60.83910599691165
6343,20.05,1.0,18.0,30.518622671594834
6344,20.05,1.0,19.0,49.72641276395521
6345,20.05,1.0,20.0,37.20400413174783
6346,20.05,1.0,21.0,64.976723764923
6347,20.05,1.0,22.0,27.357368979599997
6348,20.05,1.0,23.0,59.13619447913101
6349,20.05,1.0,24.0,23.14017227694744
6350,20.1,1.0,0.0,26.386617980098926
6351,20.1,1.0,1.0,33.516000000000005
6352,20.1,1.0,2.0,30.177329363979574
6353,20.1,1.0,3.0,6.1525
6354,20.1,1.0,4.0,15.393284250624
6355,20.1,1.0,5.0,17.318785948200002
6356,20.1,1.0,6.0,17.446758
6357,20.1,1.0,7.0,77.7279205764967
6358,20.1,1.0,8.0,19.169601670184097
6359,20.1,1.0,9.0,71.7203225277576
6360,20.1,1.0,10.0,46.03108704206706
6361,20.1,1.0,11.0,29.473728235562564
6362,20.1,1.0,12.0,16.098445440000003
6363,20.1,1.0,13.0,71.76171801049051
6364,20.1,1.0,14.0,17.103744
6365,20.1,1.0,15.0,45.10140155586757
6366,20.1,1.0,16.0,61.86196160349668
6367,20.1,1.0,17.0,63.272670236788116
6368,20.1,1.0,18.0,32.04455380517457
6369,20.1,1.0,19.0,56.68811055090894
6370,20.1,1.0,20.0,41.66848462755757
6371,20.1,1.0,21.0,68.22555995316914
6372,20.1,1.0,22.0,30.913826946947996
6373,20.1,1.0,23.0,65.04981392704411
6374,20.1,1.0,24.0,26.148394672950605
6375,20.15,1.0,0.0,27.70594887910387
6376,20.15,1.0,1.0,37.53792000000001
6377,20.15,1.0,2.0,34.40215547493671
6378,20.15,1.0,3.0,6.706225
6379,20.15,1.0,4.0,15.85508277814272
6380,20.15,1.0,5.0,17.665161667164003
6381,20.15,1.0,6.0,18.66803106
6382,20.15,1.0,7.0,26.0
6383,20.15,1.0,8.0,19.169601670184097
6384,20.15,1.0,9.0,73.15472897831276
6385,20.15,1.0,10.0,52.47543922795644
6386,20.15,1.0,11.0,33.89478747089695
6387,20.15,1.0,12.0,16.742383257600004
6388,20.15,1.0,13.0,78.22027263143465
6389,20.15,1.0,14.0,17.274781439999998
6390,20.15,1.0,15.0,51.8666117892477
6391,20.15,1.0,16.0,63.71782045160158
6392,20.15,1.0,17.0,68.33448385573116
6393,20.15,1.0,18.0,36.21034579984727
6394,20.15,1.0,19.0,56.68811055090894
6395,20.15,1.0,20.0,42.08516947383314
6396,20.15,1.0,21.0,73.00134914989098
6397,20.15,1.0,22.0,34.00520964164279
6398,20.15,1.0,23.0,66.35081020558499
6399,20.15,1.0,24.0,30.070653873893196
6400,20.2,1.0,0.0,30.7536032558053
6401,20.2,1.0,1.0,40.916332800000006
6402,20.2,1.0,2.0,39.56247879617722
6403,20.2,1.0,3.0,7.1085985
6404,20.2,1.0,4.0,17.59914188373842
6405,20.2,1.0,5.0,20.138284300566966
6406,20.2,1.0,6.0,18.66803106
6407,20.2,1.0,7.0,27.56
6408,20.2,1.0,8.0,19.552993703587777
6409,20.2,1.0,9.0,77.54401271701153
6410,20.2,1.0,10.0,59.822000719870346
6411,20.2,1.0,11.0,35.5895268444418
6412,20.2,1.0,12.0,17.579502420480004
6413,20.2,1.0,13.0,28.0
6414,20.2,1.0,14.0,19.865998656
6415,20.2,1.0,15.0,54.97860849660256
6416,20.2,1.0,16.0,69.45242429224572
6417,20.2,1.0,17.0,71.06786320996041
6418,20.2,1.0,18.0,41.27979421182589
6419,20.2,1.0,19.0,62.35692160599983
6420,20.2,1.0,20.0,45.03113133700146
6421,20.2,1.0,21.0,73.7313626413899
6422,20.2,1.0,22.0,38.08583479863993
6423,20.2,1.0,23.0,66.35081020558499
6424,20.2,1.0,24.0,31.874893106326788
6425,20.25,1.0,0.0,35.05910771161804
6426,20.25,1.0,1.0,43.78047609600001
6427,20.25,1.0,2.0,45.101225827642025
6428,20.25,1.0,3.0,7.819458350000001
6429,20.25,1.0,4.0,18.12711614025057
6430,20.25,1.0,5.0,22.95764410264634
6431,20.25,1.0,6.0,21.2815554084
6432,20.25,1.0,7.0,31.142799999999998
6433,20.25,1.0,8.0,22.290412822090065
6434,20.25,1.0,9.0,41.0
6435,20.25,1.0,10.0,68.7953008278509
6436,20.25,1.0,11.0,37.01310791821947
6437,20.25,1.0,12.0,17.931092468889606
6438,20.25,1.0,13.0,31.08
6439,20.25,1.0,14.0,22.8458984544
6440,20.25,1.0,15.0,60.47646934626282
6441,20.25,1.0,16.0,71.53599702101309
6442,20.25,1.0,17.0,74.62125637045843
6443,20.25,1.0,18.0,47.47176334359977
6444,20.25,1.0,19.0,66.09833690235982
6445,20.25,1.0,20.0,49.08393315733159
6446,20.25,1.0,21.0,81.10449890552889
6447,20.25,1.0,22.0,38.466693146626326
6448,20.25,1.0,23.0,70.3318588179201
6449,20.25,1.0,24.0,36.65612707227581
6450,20.3,1.0,0.0,36.11088094296658
6451,20.3,1.0,1.0,50.347547510400005
6452,20.3,1.0,2.0,51.86640970178833
6453,20.3,1.0,3.0,8.0540421005
6454,20.3,1.0,4.0,19.93982775427563
6455,20.3,1.0,5.0,24.564679189831587
6456,20.3,1.0,6.0,22.558448732903997
6457,20.3,1.0,7.0,34.257079999999995
6458,20.3,1.0,8.0,22.959125206752766
6459,20.3,1.0,9.0,43.05
6460,20.3,1.0,10.0,79.11459595202852
6461,20.3,1.0,11.0,39.97415655167703
6462,20.3,1.0,12.0,20.262134489845256
6463,20.3,1.0,13.0,32.3232
6464,20.3,1.0,14.0,25.815865253472
6465,20.3,1.0,15.0,64.10505750703858
6466,20.3,1.0,16.0,71.53599702101309
6467,20.3,1.0,17.0,74.62125637045843
6468,20.3,1.0,18.0,48.42119861047176
6469,20.3,1.0,19.0,74.030137330643
6470,20.3,1.0,20.0,50.556451152051544
6471,20.3,1.0,21.0,16.0
6472,20.3,1.0,22.0,43.08269632422149
6473,20.3,1.0,23.0,78.0683632878913
6474,20.3,1.0,24.0,39.955178508780634
6475,20.35,1.0,0.0,38.99975141840391
6476,20.35,1.0,1.0,50.347547510400005
6477,20.35,1.0,2.0,56.53438657494928
6478,20.35,1.0,3.0,8.53728462653
6479,20.35,1.0,4.0,21.734412252160435
6480,20.35,1.0,5.0,25.301619565526533
6481,20.35,1.0,6.0,24.363124631536316
6482,20.35,1.0,7.0,36.997646399999994
6483,20.35,1.0,8.0,23.877490215022878
6484,20.35,1.0,9.0,43.910999999999994
6485,20.35,1.0,10.0,18.0
6486,20.35,1.0,11.0,45.17079690339504
6487,20.35,1.0,12.0,22.693590628626687
6488,20.35,1.0,13.0,36.201984
6489,20.35,1.0,14.0,25.815865253472
6490,20.35,1.0,15.0,65.38715865717936
6491,20.35,1.0,16.0,74.39743690185361
6492,20.35,1.0,17.0,85.81444482602718
6493,20.35,1.0,18.0,55.20016641593781
6494,20.35,1.0,19.0,85.13465793023946
6495,20.35,1.0,20.0,50.556451152051544
6496,20.35,1.0,21.0,17.76
6497,20.35,1.0,22.0,46.529312030159204
6498,20.35,1.0,23.0,39.0
6499,20.35,1.0,24.0,40.35473029386844
6500,20.4,1.0,0.0,40.9497389893241
6501,20.4,1.0,1.0,54.37535131123201
6502,20.4,1.0,2.0,63.88385682969269
6503,20.4,1.0,3.0,9.6471316279789
6504,20.4,1.0,4.0,24.125197599898083
6505,20.4,1.0,5.0,27.57876532642392
6506,20.4,1.0,6.0,27.7739620799514
6507,20.4,1.0,7.0,42.54729335999999
6508,20.4,1.0,8.0,27.45911374727631
6509,20.4,1.0,9.0,50.058539999999994
6510,20.4,1.0,10.0,18.36
6511,20.4,1.0,11.0,49.236168624700596
6512,20.4,1.0,12.0,24.05520606634429
6513,20.4,1.0,13.0,36.564003840000005
6514,20.4,1.0,14.0,26.074023906006722
6515,20.4,1.0,15.0,69.31038817661012
6516,20.4,1.0,16.0,77.37333437792775
6517,20.4,1.0,17.0,16.0
6518,20.4,1.0,18.0,61.824186385850346
6519,20.4,1.0,19.0,22.0
6520,20.4,1.0,20.0,50.556451152051544
6521,20.4,1.0,21.0,19.8912
6522,20.4,1.0,22.0,48.39048451136557
6523,20.4,1.0,23.0,39.39
6524,20.4,1.0,24.0,40.758277596807126
6525,20.45,1.0,0.0,44.63521549836327
6526,20.45,1.0,1.0,62.53165400791681
6527,20.45,1.0,2.0,70.27224251266196
6528,20.45,1.0,3.0,9.936545576818268
6529,20.45,1.0,4.0,26.537717359887893
6530,20.45,1.0,5.0,29.509278899273593
6531,20.45,1.0,6.0,31.94005639194411
6532,20.45,1.0,7.0,45.10013096159999
6533,20.45,1.0,8.0,27.733704884749073
6534,20.45,1.0,9.0,52.060881599999995
6535,20.45,1.0,10.0,20.3796
6536,20.45,1.0,11.0,50.220891997194606
6537,20.45,1.0,12.0,24.05520606634429
6538,20.45,1.0,13.0,39.4891241472
6539,20.45,1.0,14.0,27.638465340367127
6540,20.45,1.0,15.0,74.16211534897283
6541,20.45,1.0,16.0,24.0
6542,20.45,1.0,17.0,17.44
6543,20.45,1.0,18.0,67.38836316057687
6544,20.45,1.0,19.0,22.88
6545,20.45,1.0,20.0,57.63435431333876
